# Data generated by numpy
ALG049+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG050+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG051+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG052+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG053+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG054+1.p T 0.24100 success 1.9.1pre005 0001_FIFO general equat
ALG055+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG056+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG057+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG058+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG059+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG060+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG061+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG062+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG063+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG064+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG065+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG066+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG067+1.p T 1.57300 success 1.9.1pre005 0001_FIFO general equat
ALG068+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG069+1.p T 0.02700 success 1.9.1pre005 0001_FIFO horn equat
ALG070+1.p T 0.49600 success 1.9.1pre005 0001_FIFO horn equat
ALG071+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG072+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG073+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO horn equat
ALG074+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG075+1.p T 0.37200 success 1.9.1pre005 0001_FIFO general equat
ALG076+1.p T 0.98100 success 1.9.1pre005 0001_FIFO general equat
ALG077+1.p T 1.40100 success 1.9.1pre005 0001_FIFO general equat
ALG078+1.p T 1.69300 success 1.9.1pre005 0001_FIFO general equat
ALG079+1.p T 1.97100 success 1.9.1pre005 0001_FIFO general equat
ALG080+1.p T 5.30200 success 1.9.1pre005 0001_FIFO general equat
ALG081+1.p T 10.88100 success 1.9.1pre005 0001_FIFO general equat
ALG082+1.p T 1.13200 success 1.9.1pre005 0001_FIFO general equat
ALG083+1.p T 3.50500 success 1.9.1pre005 0001_FIFO general equat
ALG084+1.p T 3.90000 success 1.9.1pre005 0001_FIFO general equat
ALG085+1.p T 4.72100 success 1.9.1pre005 0001_FIFO general equat
ALG086+1.p T 11.37500 success 1.9.1pre005 0001_FIFO general equat
ALG087+1.p T 15.08400 success 1.9.1pre005 0001_FIFO general equat
ALG088+1.p T 8.36300 success 1.9.1pre005 0001_FIFO general equat
ALG089+1.p T 13.95200 success 1.9.1pre005 0001_FIFO general equat
ALG090+1.p T 0.02700 success 1.9.1pre005 0001_FIFO horn equat
ALG091+1.p T 0.03600 success 1.9.1pre005 0001_FIFO general equat
ALG092+1.p T 0.03300 success 1.9.1pre005 0001_FIFO general equat
ALG093+1.p T 0.05200 success 1.9.1pre005 0001_FIFO general equat
ALG094+1.p T 0.03400 success 1.9.1pre005 0001_FIFO general equat
ALG095+1.p T 0.03200 success 1.9.1pre005 0001_FIFO general equat
ALG096+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG097+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG098+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG099+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG100+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG101+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG102+1.p T 101.38100 success 1.9.1pre005 0001_FIFO general equat
ALG103+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
