Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
SWV567-1.014.p,F,-,maxtime,1.9.1pre005,0.121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357205.txt,0001_FIFO,general,equational
SWV567-1.015.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357207.txt,0001_FIFO,general,equational
SWV568-1.030.p,T,0.617,success,1.9.1pre005,0.012,1,6064,0,3972,831,118,118,1836,0,909,0,0,0,0,5808,0,2136,1,0,0,4435,308,308,14804,1551,21,49,0,4435,308,536,0,4803,2,922,2,0,0,233,589,257,0,559,922,3972,92,0,0,0,0.006,0.623,1780595,172357209.txt,0001_FIFO,general,equational
SWV568-1.040.p,T,1.848,success,1.9.1pre005,0.013,0,10403,3,6576,1556,158,158,3091,0,2050,0,0,0,0,9667,0,3485,0,0,0,7583,403,403,25452,2707,26,60,0,7583,403,718,0,8135,2,1227,2,0,0,314,784,338,0,873,1227,6576,219,0,0,0,0.016,1.864,5392615,172357211.txt,0001_FIFO,general,equational
SWV568-1.050.p,T,4.938,success,1.9.1pre005,0.015,0,15804,4,9734,2427,197,197,4592,0,3095,0,0,0,0,14326,0,5142,0,0,0,11550,498,498,40924,4183,33,70,0,11550,498,889,0,12165,2,1532,2,0,0,393,977,419,0,1252,1532,9734,166,0,0,0,0.030,4.968,13196397,172357213.txt,0001_FIFO,general,equational
SWV569-1.030.p,T,0.739,success,1.9.1pre005,0.012,22,6792,0,4687,1410,83,83,2496,0,3878,0,0,0,0,7184,0,2191,6,0,0,4503,302,302,15324,1554,80,180,0,4503,302,457,0,6098,2,919,2,0,0,286,616,249,0,548,919,4688,700,0,0,0,0.010,0.749,2025265,172357215.txt,0001_FIFO,general,equational
SWV569-1.040.p,T,2.186,success,1.9.1pre005,0.013,0,11490,3,7721,2457,109,109,4168,0,6822,0,0,0,0,11889,0,3553,0,0,0,7605,397,397,26300,2710,109,228,0,7605,397,615,0,10181,2,1217,2,0,0,383,816,329,0,860,1217,7721,832,0,0,0,0.014,2.200,6020505,172357217.txt,0001_FIFO,general,equational
SWV569-1.050.p,T,5.852,success,1.9.1pre005,0.015,0,17393,4,11396,3794,135,135,6173,0,8117,0,0,0,0,17569,0,5223,0,0,0,11573,492,492,42376,4186,136,274,0,11573,492,763,0,15194,2,1517,2,0,0,479,1019,409,0,1236,1517,11396,959,0,0,0,0.028,5.880,14482283,172357219.txt,0001_FIFO,general,equational
SWV570-1.043.p,T,0.033,success,1.9.1pre005,0.012,249,1753,87,1342,97,218,218,832,0,113,0,0,0,0,2174,0,510,204,0,0,1205,327,327,6640,6,1,20,0,1205,327,484,0,1526,2,857,2,0,0,174,493,231,0,582,857,1342,100,0,0,0,0.006,0.039,2702,172357221.txt,0001_FIFO,general,equational
SWV570-1.046.p,T,0.039,success,1.9.1pre005,0.012,278,1868,93,1416,103,233,233,889,0,186,0,0,0,0,2305,0,527,230,0,0,1275,348,348,6932,6,1,19,0,1275,348,502,0,1612,2,914,2,0,0,186,526,246,0,621,914,1416,173,0,0,0,0.003,0.042,3236,172357223.txt,0001_FIFO,general,equational
SWV570-1.049.p,T,0.042,success,1.9.1pre005,0.012,302,1985,99,1497,109,248,248,946,0,229,0,0,0,0,2443,0,551,251,0,0,1350,369,369,7212,6,1,19,0,1350,369,526,0,1705,2,971,2,0,0,198,559,261,0,660,971,1497,217,0,0,0,0.002,0.044,3372,172357225.txt,0001_FIFO,general,equational
SWV571-1.043.p,T,0.054,success,1.9.1pre005,0.012,24,2095,107,1631,309,134,134,886,0,3098,0,0,0,0,2517,0,745,21,0,0,1591,321,321,7016,10,126,236,0,1591,321,499,0,2047,2,899,2,0,0,272,595,233,0,311,899,1631,1558,0,0,0,0.004,0.058,18436,172357227.txt,0001_FIFO,general,equational
SWV571-1.046.p,T,0.062,success,1.9.1pre005,0.012,27,2240,117,1743,333,143,143,950,0,2983,0,0,0,0,2693,0,793,24,0,0,1697,342,342,7448,10,135,251,0,1697,342,532,0,2193,2,956,2,0,0,290,633,248,0,333,956,1743,1054,0,0,0,0.000,0.062,19179,172357229.txt,0001_FIFO,general,equational
SWV571-1.049.p,T,0.060,success,1.9.1pre005,0.012,30,2385,127,1855,357,152,152,1014,0,2287,0,0,0,0,2869,0,841,27,0,0,1803,363,363,7728,10,144,266,0,1803,363,565,0,2339,2,1013,2,0,0,308,671,263,0,355,1013,1855,911,0,0,0,0.006,0.066,21944,172357231.txt,0001_FIFO,general,equational
SWV573-1.p,T,0.190,success,1.9.1pre005,0.037,42093,9856,8,1069,224,24,8,5,2,131580,0,0,0,127,1076,0,1062,9796,56,2,10538,1264,1264,16008,14,346,792,44,10480,1264,255,1,1301,3,11,3,0,0,1,5,4,0,3,11,1069,39924,0,0,0,0.009,0.199,363,172357235.txt,0001_FIFO,general,equational
SWV574-1.p,F,-,maxtime,1.9.1pre005,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357239.txt,0001_FIFO,general,equational
SWV575-1.p,F,-,maxtime,1.9.1pre005,0.054,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357241.txt,0001_FIFO,general,equational
SWV576-1.p,F,-,maxtime,1.9.1pre005,0.053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357243.txt,0001_FIFO,general,equational
SWV577-1.p,F,-,maxtime,1.9.1pre005,0.044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357245.txt,0001_FIFO,general,equational
SWV578-1.p,T,0.177,success,1.9.1pre005,0.042,26829,5776,5,792,123,34,5,1,0,122481,0,0,0,14,793,0,791,6081,30,4,6181,1225,1225,12764,5,135,659,26,6147,1225,125,2,920,6,12,6,0,0,1,5,5,0,4,12,792,51309,0,0,0,0.006,0.183,54,172357249.txt,0001_FIFO,general,equational
SWV579-1.p,F,-,maxtime,1.9.1pre005,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357251.txt,0001_FIFO,general,equational
SWV580-1.p,T,0.079,success,1.9.1pre005,0.023,11454,4323,14,482,87,95,17,3,2,20104,0,0,0,6,490,0,475,4211,45,2,5141,601,598,8900,9,80,358,39,5094,601,102,6,583,4,18,4,0,0,1,7,7,0,8,18,482,15511,0,3,0,0.005,0.084,41,172357253.txt,0001_FIFO,general,equational
SWV581-1.p,F,-,maxtime,1.9.1pre005,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357255.txt,0001_FIFO,general,equational
SWV582-1.p,F,-,maxtime,1.9.1pre005,0.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357259.txt,0001_FIFO,general,equational
SWV583-1.p,F,-,maxtime,1.9.1pre005,0.055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357261.txt,0001_FIFO,general,equational
SWV584-1.p,F,-,maxtime,1.9.1pre005,0.063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357263.txt,0001_FIFO,general,equational
SWV585-1.p,F,-,maxtime,1.9.1pre005,0.022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357265.txt,0001_FIFO,general,equational
SWV586-1.p,F,-,maxtime,1.9.1pre005,0.069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357269.txt,0001_FIFO,general,equational
SWV587-1.p,F,-,maxtime,1.9.1pre005,0.041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357271.txt,0001_FIFO,general,equational
SWV588-1.p,F,-,maxtime,1.9.1pre005,0.060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357273.txt,0001_FIFO,general,equational
SWV589-1.p,F,-,maxtime,1.9.1pre005,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357275.txt,0001_FIFO,general,equational
SWV590-1.p,F,-,maxtime,1.9.1pre005,0.030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357279.txt,0001_FIFO,general,equational
SWV591-1.p,F,-,maxtime,1.9.1pre005,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357281.txt,0001_FIFO,general,equational
SWV592-1.p,F,-,maxtime,1.9.1pre005,0.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357283.txt,0001_FIFO,general,equational
SWV593-1.p,F,-,maxtime,1.9.1pre005,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357285.txt,0001_FIFO,general,equational
SWV594-1.p,T,0.061,success,1.9.1pre005,0.038,5110,1298,2,573,66,22,6,2,0,29879,0,0,0,17,576,0,571,1846,10,2,1478,1205,1203,7252,6,83,416,7,1466,1205,148,1,641,3,11,3,0,0,1,5,5,0,4,11,573,16215,0,2,0,0.006,0.067,22,172357289.txt,0001_FIFO,general,equational
SWV596-1.p,T,0.449,success,1.9.1pre005,0.040,105272,34226,128,1773,495,1945,112,26,11,195201,0,0,0,84,1811,0,1736,31140,128,8,38473,1255,1253,34476,21,517,1410,112,38337,1255,296,9,2396,4,15,4,0,0,2,8,6,0,5,15,1773,80660,0,2,0,0.027,0.476,1810,172357293.txt,0001_FIFO,general,equational
SWV597-1.p,F,-,maxtime,1.9.1pre005,0.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357295.txt,0001_FIFO,general,equational
SWV598-1.p,T,0.406,success,1.9.1pre005,0.044,90880,28415,103,1448,215,1475,144,33,16,212999,0,0,0,43,1502,0,1399,25940,110,4,31836,1330,1323,30604,16,238,1099,96,31722,1330,270,14,1766,4,26,4,0,0,2,11,10,0,12,26,1448,109182,0,7,0,0.014,0.420,3324,172357299.txt,0001_FIFO,general,equational
SWV599-1.p,F,-,maxtime,1.9.1pre005,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357301.txt,0001_FIFO,general,equational
SWV600-1.p,F,-,maxtime,1.9.1pre005,0.027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357303.txt,0001_FIFO,general,equational
SWV601-1.p,F,-,maxtime,1.9.1pre005,0.037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357305.txt,0001_FIFO,general,equational
SWV602-1.p,F,-,maxtime,1.9.1pre005,0.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357309.txt,0001_FIFO,general,equational
SWV603-1.p,T,0.243,success,1.9.1pre005,0.040,43349,13411,6,922,201,99,56,13,0,198300,0,0,0,120,938,0,909,13079,48,2,14081,1111,1109,18468,14,316,628,41,14031,1111,263,4,1130,6,19,6,0,0,1,9,7,0,7,19,923,50179,0,2,0,0.012,0.255,902,172357311.txt,0001_FIFO,general,equational
SWV604-1.p,F,-,maxtime,1.9.1pre005,0.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357313.txt,0001_FIFO,general,equational
SWV605-1.p,F,-,maxtime,1.9.1pre005,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357315.txt,0001_FIFO,general,equational
SWV606-1.p,F,-,maxtime,1.9.1pre005,0.040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357319.txt,0001_FIFO,general,equational
SWV607-1.p,F,-,maxtime,1.9.1pre005,0.032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357321.txt,0001_FIFO,general,equational
SWV608-1.p,F,-,maxtime,1.9.1pre005,0.032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357323.txt,0001_FIFO,general,equational
SWV609-1.p,F,-,maxtime,1.9.1pre005,0.053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357325.txt,0001_FIFO,general,equational
SWV610-1.p,F,-,maxtime,1.9.1pre005,0.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357329.txt,0001_FIFO,general,equational
SWV611-1.p,F,-,maxtime,1.9.1pre005,0.030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357331.txt,0001_FIFO,general,equational
SWV612-1.p,F,-,maxtime,1.9.1pre005,0.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357333.txt,0001_FIFO,general,equational
SWV613-1.p,F,-,maxtime,1.9.1pre005,0.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357335.txt,0001_FIFO,general,equational
SWV614-1.p,F,-,maxtime,1.9.1pre005,0.040,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357339.txt,0001_FIFO,general,equational
SWV615-1.p,F,-,maxtime,1.9.1pre005,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357341.txt,0001_FIFO,general,equational
SWV616-1.p,T,45.819,success,1.9.1pre005,0.031,12913404,2427880,491,8893,2335,6610,207,74,315,12688560,0,0,0,1483,9283,0,8504,2228176,697,20,2490968,1041,1041,2210212,27,3709,7999,633,2490251,1041,448,30,11720,5,33,5,0,0,5,18,12,0,13,33,8894,1530586,0,0,0,1.462,47.281,72589,172357343.txt,0001_FIFO,general,equational
SWV617-1.p,T,0.128,success,1.9.1pre005,0.028,30108,5990,30,632,186,426,2,1,1,62242,0,0,0,128,634,0,630,5853,22,2,6927,766,766,10704,6,311,489,17,6903,766,135,0,848,4,21,4,0,0,3,11,8,0,5,21,632,11806,0,0,0,0.006,0.134,1084,172357345.txt,0001_FIFO,general,equational
SWV618-1.p,F,-,maxtime,1.9.1pre005,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357349.txt,0001_FIFO,general,equational
SWV619-1.p,F,-,maxtime,1.9.1pre005,0.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357351.txt,0001_FIFO,general,equational
SWV620-1.p,F,-,maxtime,1.9.1pre005,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357353.txt,0001_FIFO,general,equational
SWV621-1.p,F,-,maxtime,1.9.1pre005,0.034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357355.txt,0001_FIFO,general,equational
SWV622-1.p,F,-,maxtime,1.9.1pre005,0.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357359.txt,0001_FIFO,general,equational
SWV623-1.p,F,-,maxtime,1.9.1pre005,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357361.txt,0001_FIFO,general,equational
SWV624-1.p,F,-,maxtime,1.9.1pre005,0.038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357363.txt,0001_FIFO,general,equational
SWV625-1.p,F,-,maxtime,1.9.1pre005,0.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357365.txt,0001_FIFO,general,equational
SWV626-1.p,T,43.010,success,1.9.1pre005,0.032,12186553,2285633,515,8875,2425,3974,192,86,327,11885009,0,0,0,1504,9289,0,8462,2081161,586,20,2347818,1041,1041,2074920,28,3791,7946,524,2347212,1041,462,26,11816,4,47,4,0,0,8,27,18,0,26,47,8876,1531303,0,0,0,1.350,44.360,71254,172357369.txt,0001_FIFO,general,equational
SWV627-1.p,F,-,maxtime,1.9.1pre005,0.028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357371.txt,0001_FIFO,general,equational
SWV628-1.p,F,-,maxtime,1.9.1pre005,0.050,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357373.txt,0001_FIFO,general,equational
SWV629-1.p,T,0.016,success,1.9.1pre005,0.016,761,31,8,101,3,0,0,0,0,224,0,0,0,2,101,0,101,308,7,0,54,389,389,3844,6,5,33,6,47,389,62,0,112,2,9,2,0,0,1,4,4,0,3,9,101,166,0,0,0,0.002,0.018,3,172357375.txt,0001_FIFO,general,equational
SWV630-1.p,F,-,maxtime,1.9.1pre005,0.044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357379.txt,0001_FIFO,general,equational
SWV631-1.p,F,-,maxtime,1.9.1pre005,0.052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357381.txt,0001_FIFO,general,equational
SWV632-1.p,F,-,maxtime,1.9.1pre005,0.049,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357383.txt,0001_FIFO,general,equational
SWV633-1.p,T,0.330,success,1.9.1pre005,0.049,69878,19016,32,1132,317,139,39,4,3,189844,0,0,0,142,1141,0,1125,18760,138,5,20431,1484,1483,23652,13,438,922,126,20288,1484,181,9,1482,3,10,3,0,0,0,4,4,0,11,10,1133,45974,0,1,0,0.009,0.339,66,172357385.txt,0001_FIFO,general,equational
SWV634-1.p,F,-,maxtime,1.9.1pre005,0.047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357389.txt,0001_FIFO,general,equational
SWV635-1.p,F,-,maxtime,1.9.1pre005,0.037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357391.txt,0001_FIFO,general,equational
SWV636-1.p,F,-,maxtime,1.9.1pre005,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357393.txt,0001_FIFO,general,equational
SWV637-1.p,F,-,maxtime,1.9.1pre005,0.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357395.txt,0001_FIFO,general,equational
SWV638-1.p,F,-,maxtime,1.9.1pre005,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357399.txt,0001_FIFO,general,equational
SWV639-1.p,F,-,maxtime,1.9.1pre005,0.061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357401.txt,0001_FIFO,general,equational
SWV640-1.p,F,-,maxtime,1.9.1pre005,0.062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357403.txt,0001_FIFO,general,equational
SWV641-1.p,F,-,maxtime,1.9.1pre005,0.059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357405.txt,0001_FIFO,general,equational
SWV642-1.p,F,-,maxtime,1.9.1pre005,0.059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172357409.txt,0001_FIFO,general,equational
